0.93535685,1.48014393,-0.21317451,2.06844206,-1.71780541,-0.26124088
0.66132271,1.29360313,0.0980875,2.22618491,-0.43779839,-0.44107961
0.48183305,1.49545046,-0.13665928,0.62819636,1.37097358,2.00581964
0.57908279,1.33191311,0.13908529,-0.73811719,-0.99303998,0.5963441
